date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:54:08	5866/5866	---M--	200	added ('OK')	image/jpeg	etag:%2216ea-6056c7703158f%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-8.11-150x150.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-8.11-150x150.jpg	(from http://www.cantaclaro.com.pe/blog/)
19:54:16	11332/11332	---M--	200	added ('OK')	image/jpeg	etag:%222c44-6056c50370268%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-ensalada-de-quinoa-y-garbanzos-7-150x150.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-ensalada-de-quinoa-y-garbanzos-7-150x150.jpg	(from http://www.cantaclaro.com.pe/blog/)
19:54:18	124683/124683	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:54:08%20GMT	http://www.cantaclaro.com.pe/2023/09/16/tips-practicos-como-almacenar-legumbres-de-cantaclaro-para-conservar-su-frescura/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/2023/09/16/tips-practicos-como-almacenar-legumbres-de-cantaclaro-para-conservar-su-frescura/index.html	(from http://www.cantaclaro.com.pe/blog/)
19:54:19	95303/95303	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:54:08%20GMT	http://www.cantaclaro.com.pe/category/noticias/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/category/noticias/index.html	(from http://www.cantaclaro.com.pe/blog/)
19:54:19	122900/122900	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:54:09%20GMT	http://www.cantaclaro.com.pe/2023/09/16/sazon-peruana-en-casa-recetas-tradicionales-con-productos-cantaclaro/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/2023/09/16/sazon-peruana-en-casa-recetas-tradicionales-con-productos-cantaclaro/index.html	(from http://www.cantaclaro.com.pe/blog/)
19:54:23	9232/9232	---M--	200	added ('OK')	image/jpeg	etag:%222410-6056c4fda4f2f%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-4.1-150x150.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-4.1-150x150.jpg	(from http://www.cantaclaro.com.pe/blog/)
19:54:26	92381/92381	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:54:20%20GMT	http://www.cantaclaro.com.pe/category/recetas/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/category/recetas/index.html	(from http://www.cantaclaro.com.pe/blog/)
19:54:26	13346/13346	---M--	200	added ('OK')	image/jpeg	etag:%223422-6056c507fa8a8%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-6.2-150x150.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-6.2-150x150.jpg	(from http://www.cantaclaro.com.pe/blog/)
19:54:26	5820/5820	---M--	200	added ('OK')	image/jpeg	etag:%2216bc-6056c51162169%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-5-150x150.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-5-150x150.jpg	(from http://www.cantaclaro.com.pe/blog/)
19:54:27	125384/125384	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:54:21%20GMT	http://www.cantaclaro.com.pe/2023/09/16/antaclaro-comprometidos-con-la-calidad-en-cada-paso-del-camino/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/2023/09/16/antaclaro-comprometidos-con-la-calidad-en-cada-paso-del-camino/index.html	(from http://www.cantaclaro.com.pe/blog/)
19:54:27	6441/6441	---M--	200	added ('OK')	image/jpeg	etag:%221929-6055a4af954ab%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-2.1-150x150.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-2.1-150x150.jpg	(from http://www.cantaclaro.com.pe/blog/)
19:54:31	5962/5962	---M--	200	added ('OK')	image/jpeg	etag:%22174a-6055a4bc73572%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-1.1-150x150.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-1.1-150x150.jpg	(from http://www.cantaclaro.com.pe/blog/)
19:54:38	124952/124952	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:54:27%20GMT	http://www.cantaclaro.com.pe/2023/09/15/explorando-los-poderosos-beneficios-nutricionales-de-las-legumbres/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/2023/09/15/explorando-los-poderosos-beneficios-nutricionales-de-las-legumbres/index.html	(from http://www.cantaclaro.com.pe/blog/)
19:54:39	122899/122899	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:54:28%20GMT	http://www.cantaclaro.com.pe/2023/09/15/5-recetas-creativas-con-pallares-inspiradas-en-la-gastronomia-peruana/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/2023/09/15/5-recetas-creativas-con-pallares-inspiradas-en-la-gastronomia-peruana/index.html	(from http://www.cantaclaro.com.pe/blog/)
19:54:40	7337/7337	---M--	200	added ('OK')	image/jpeg	etag:%221ca9-6055a4b86c8be%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-3.1-150x150.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-3.1-150x150.jpg	(from http://www.cantaclaro.com.pe/blog/)
19:54:41	123658/123658	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:54:29%20GMT	http://www.cantaclaro.com.pe/2023/05/03/postres-creativos-que-incluyen-lentejas/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/2023/05/03/postres-creativos-que-incluyen-lentejas/index.html	(from http://www.cantaclaro.com.pe/blog/)
19:54:43	123510/123510	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:54:32%20GMT	http://www.cantaclaro.com.pe/2023/05/03/consejos-y-trucos-para-sancochar-bien-tus-menestras/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/2023/05/03/consejos-y-trucos-para-sancochar-bien-tus-menestras/index.html	(from http://www.cantaclaro.com.pe/blog/)
19:54:45	2404/2404	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:54:44%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fcontacto%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed8340.json	(from http://www.cantaclaro.com.pe/contacto/)
19:54:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:54:45%20GMT	http://www.cantaclaro.com.pe/?p=123	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/indexb8c4.html	(from http://www.cantaclaro.com.pe/contacto/)
19:54:46	7781/7781	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:54:42%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/pages/123	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/pages/123.json	(from http://www.cantaclaro.com.pe/contacto/)
19:54:47	124529/124529	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:54:40%20GMT	http://www.cantaclaro.com.pe/2023/01/03/tips-para-aprovechar-al-maximo-las-harinas-deleita-tu-paladar-con-creatividad/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/2023/01/03/tips-para-aprovechar-al-maximo-las-harinas-deleita-tu-paladar-con-creatividad/index.html	(from http://www.cantaclaro.com.pe/blog/)
19:54:47	10712/10712	---M--	200	added ('OK')	text/css	etag:%2229d8-60456189f8c41%22	http://www.cantaclaro.com.pe/wp-content/plugins/fluentform/public/css/fluent-forms-public.css?ver=4.3.25	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/fluentform/public/css/fluent-forms-public163a.css	(from http://www.cantaclaro.com.pe/contacto/)
19:54:48	16814/16814	---M--	200	added ('OK')	text/css	etag:%2241ae-6045618ad9611%22	http://www.cantaclaro.com.pe/wp-content/plugins/fluentform/public/css/fluentform-public-default.css?ver=4.3.25	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/fluentform/public/css/fluentform-public-default163a.css	(from http://www.cantaclaro.com.pe/contacto/)
19:54:49	2476/2476	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:54:46%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fcontacto%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed67ac	(from http://www.cantaclaro.com.pe/contacto/)
19:54:50	1587/1587	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:54:50%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/productos/300	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/productos/300.json	(from http://www.cantaclaro.com.pe/productos/moron-entero-5kg/)
19:54:50	18671/18671	---M--	200	added ('OK')	application/javascript	etag:%2248ef-604561b222728%22	http://www.cantaclaro.com.pe/wp-content/plugins/fluentform/public/js/form-submission.js?ver=4.3.25	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/fluentform/public/js/form-submission163a.js	(from http://www.cantaclaro.com.pe/contacto/)
19:54:50	24603/24603	---M--	200	added ('OK')	image/jpeg	etag:%22601b-60456c5dcede8%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/05/img_contacto.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/05/img_contacto.jpg	(from http://www.cantaclaro.com.pe/contacto/)
19:54:51	2652/2652	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:54:51%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Fmoron-entero-5kg%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embedecc1.json	(from http://www.cantaclaro.com.pe/productos/moron-entero-5kg/)
19:54:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:54:51%20GMT	http://www.cantaclaro.com.pe/?p=300	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/index65a9.html	(from http://www.cantaclaro.com.pe/productos/moron-entero-5kg/)
19:54:52	2763/2763	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:54:52%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Fmoron-entero-5kg%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embedaebc	(from http://www.cantaclaro.com.pe/productos/moron-entero-5kg/)
19:54:53	1600/1600	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:54:53%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/productos/293	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/productos/293.json	(from http://www.cantaclaro.com.pe/productos/papa-seca-amarilla-5kg/)
19:54:54	2673/2673	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:54:54%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Fpapa-seca-amarilla-5kg%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed1820.json	(from http://www.cantaclaro.com.pe/productos/papa-seca-amarilla-5kg/)
19:54:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:54:54%20GMT	http://www.cantaclaro.com.pe/?p=293	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/index89a1.html	(from http://www.cantaclaro.com.pe/productos/papa-seca-amarilla-5kg/)
19:54:55	2784/2784	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:54:55%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Fpapa-seca-amarilla-5kg%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed8f07	(from http://www.cantaclaro.com.pe/productos/papa-seca-amarilla-5kg/)
19:54:56	1591/1591	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:54:56%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/productos/292	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/productos/292.json	(from http://www.cantaclaro.com.pe/productos/lenteja-richlea-5kg/)
19:54:57	2655/2655	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:54:57%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Flenteja-richlea-5kg%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed4331.json	(from http://www.cantaclaro.com.pe/productos/lenteja-richlea-5kg/)
19:54:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:54:57%20GMT	http://www.cantaclaro.com.pe/?p=292	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/index2af5.html	(from http://www.cantaclaro.com.pe/productos/lenteja-richlea-5kg/)
19:54:58	2766/2766	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:54:58%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Flenteja-richlea-5kg%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embedf036	(from http://www.cantaclaro.com.pe/productos/lenteja-richlea-5kg/)
19:54:59	1606/1606	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:54:59%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/productos/291	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/productos/291.json	(from http://www.cantaclaro.com.pe/productos/arveja-verde-partida-5kg/)
19:55:00	2685/2685	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:00%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Farveja-verde-partida-5kg%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embedd2e1.json	(from http://www.cantaclaro.com.pe/productos/arveja-verde-partida-5kg/)
19:55:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:55:00%20GMT	http://www.cantaclaro.com.pe/?p=291	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/index820e.html	(from http://www.cantaclaro.com.pe/productos/arveja-verde-partida-5kg/)
19:55:01	2796/2796	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:55:01%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Farveja-verde-partida-5kg%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed6f43	(from http://www.cantaclaro.com.pe/productos/arveja-verde-partida-5kg/)
19:55:02	1576/1576	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:02%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/productos/290	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/productos/290.json	(from http://www.cantaclaro.com.pe/productos/trigo-mote-5kg/)
19:55:03	2625/2625	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:03%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Ftrigo-mote-5kg%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed83b4.json	(from http://www.cantaclaro.com.pe/productos/trigo-mote-5kg/)
19:55:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:55:04%20GMT	http://www.cantaclaro.com.pe/?p=290	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/index5b31.html	(from http://www.cantaclaro.com.pe/productos/trigo-mote-5kg/)
19:55:04	2736/2736	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:55:04%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Ftrigo-mote-5kg%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed52b1	(from http://www.cantaclaro.com.pe/productos/trigo-mote-5kg/)
19:55:05	1603/1603	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:05%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/productos/285	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/productos/285.json	(from http://www.cantaclaro.com.pe/productos/trigo-entero-pelado-5kg/)
19:55:06	2679/2679	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:06%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Ftrigo-entero-pelado-5kg%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed5760.json	(from http://www.cantaclaro.com.pe/productos/trigo-entero-pelado-5kg/)
19:55:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:55:07%20GMT	http://www.cantaclaro.com.pe/?p=285	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/indexd0b8.html	(from http://www.cantaclaro.com.pe/productos/trigo-entero-pelado-5kg/)
19:55:07	2790/2790	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:55:07%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Ftrigo-entero-pelado-5kg%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed1c44	(from http://www.cantaclaro.com.pe/productos/trigo-entero-pelado-5kg/)
19:55:08	1587/1587	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:08%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/productos/284	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/productos/284.json	(from http://www.cantaclaro.com.pe/productos/frijol-caballero/)
19:55:09	2657/2657	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:09%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Ffrijol-caballero%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embedb821.json	(from http://www.cantaclaro.com.pe/productos/frijol-caballero/)
19:55:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:55:10%20GMT	http://www.cantaclaro.com.pe/?p=284	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/index7b2c.html	(from http://www.cantaclaro.com.pe/productos/frijol-caballero/)
19:55:10	2768/2768	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:55:10%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Ffrijol-caballero%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed43a1	(from http://www.cantaclaro.com.pe/productos/frijol-caballero/)
19:55:11	1599/1599	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:11%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/productos/283	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/productos/283.json	(from http://www.cantaclaro.com.pe/productos/arveja-verde-partida/)
19:55:12	2676/2676	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:12%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Farveja-verde-partida%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embedf988.json	(from http://www.cantaclaro.com.pe/productos/arveja-verde-partida/)
19:55:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:55:13%20GMT	http://www.cantaclaro.com.pe/?p=283	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/index30e3.html	(from http://www.cantaclaro.com.pe/productos/arveja-verde-partida/)
19:55:13	2787/2787	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:55:14%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Farveja-verde-partida%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embeda5b9	(from http://www.cantaclaro.com.pe/productos/arveja-verde-partida/)
19:55:14	1588/1588	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:15%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/productos/276	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/productos/276.json	(from http://www.cantaclaro.com.pe/productos/frijol-panamito-2/)
19:55:15	2655/2655	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:16%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Ffrijol-panamito-2%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed0dbe.json	(from http://www.cantaclaro.com.pe/productos/frijol-panamito-2/)
19:55:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:55:16%20GMT	http://www.cantaclaro.com.pe/?p=276	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/index44be.html	(from http://www.cantaclaro.com.pe/productos/frijol-panamito-2/)
19:55:16	2766/2766	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:55:17%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Ffrijol-panamito-2%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed08a1	(from http://www.cantaclaro.com.pe/productos/frijol-panamito-2/)
19:55:17	1561/1561	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:18%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/productos/214	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/productos/214.json	(from http://www.cantaclaro.com.pe/productos/garbanzo/)
19:55:18	2609/2609	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:19%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Fgarbanzo%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed9018.json	(from http://www.cantaclaro.com.pe/productos/garbanzo/)
19:55:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:55:19%20GMT	http://www.cantaclaro.com.pe/?p=214	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/indexba1b.html	(from http://www.cantaclaro.com.pe/productos/garbanzo/)
19:55:20	2720/2720	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:55:20%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fproductos%2Fgarbanzo%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed294d	(from http://www.cantaclaro.com.pe/productos/garbanzo/)
19:55:21	5674/5674	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:21%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/posts/368	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/posts/368.json	(from http://www.cantaclaro.com.pe/2023/09/16/tips-practicos-como-almacenar-legumbres-de-cantaclaro-para-conservar-su-frescura/)
19:55:21	981/981	---M--	200	added ('OK')	application/rss+xml	etag:%2272557af84e154f702ae3f5a2a64a4b8f%22	http://www.cantaclaro.com.pe/2023/09/16/tips-practicos-como-almacenar-legumbres-de-cantaclaro-para-conservar-su-frescura/feed/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/2023/09/16/tips-practicos-como-almacenar-legumbres-de-cantaclaro-para-conservar-su-frescura/feed/index.html	(from http://www.cantaclaro.com.pe/2023/09/16/tips-practicos-como-almacenar-legumbres-de-cantaclaro-para-conservar-su-frescura/)
19:55:22	2974/2974	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:55:22%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2F2023%2F09%2F16%2Ftips-practicos-como-almacenar-legumbres-de-cantaclaro-para-conservar-su-frescura%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embedecf8.json	(from http://www.cantaclaro.com.pe/2023/09/16/tips-practicos-como-almacenar-legumbres-de-cantaclaro-para-conservar-su-frescura/)
